Name, TimePeriod, Value
Uganda,2015,3.9802
Uganda,2016,6.95153
Uganda,2016,4.21564
Uganda,2016,16.30851
Uganda,2017,4.45678
Uganda,2017,15.70449
Uganda,2017,7.0658
Ukraine,2000,65.75006
Ukraine,2001,65.78164
Ukraine,2002,65.86811
Ukraine,2003,65.99349
Ukraine,2004,68.70232
Ukraine,2005,71.41066
Ukraine,2006,74.08951
Ukraine,2007,76.74915
Ukraine,2008,79.39002
Ukraine,2009,82.01154
Ukraine,2010,84.59711
Ukraine,2011,87.17971
Ukraine,2012,89.7595
Ukraine,2013,92.11779
Ukraine,2014,91.81175
Ukraine,2015,91.87727
Ukraine,2016,91.94227
Ukraine,2017,92.00686
North Macedonia,2000,95.25511
North Macedonia,2000,98.81998
North Macedonia,2000,97.34227
North Macedonia,2001,97.33483
North Macedonia,2001,95.25511
North Macedonia,2001,98.81998
North Macedonia,2002,98.81998
North Macedonia,2002,97.32737
North Macedonia,2002,95.25511
North Macedonia,2003,98.81998
North Macedonia,2003,97.31992
North Macedonia,2003,95.25511
North Macedonia,2004,98.81998
North Macedonia,2004,97.31243
North Macedonia,2004,95.25511
North Macedonia,2005,97.83318
North Macedonia,2005,96.67783
North Macedonia,2005,95.11266
North Macedonia,2006,96.04685
North Macedonia,2006,94.97008
North Macedonia,2006,96.84654
North Macedonia,2007,95.41873
North Macedonia,2007,94.82736
North Macedonia,2007,95.86006
North Macedonia,2008,94.79271
North Macedonia,2008,94.87375
North Macedonia,2008,94.68452
North Macedonia,2009,93.08209
North Macedonia,2009,92.0092
North Macedonia,2009,93.8876
North Macedonia,2010,89.12734
North Macedonia,2010,91.28204
North Macedonia,2010,92.90162
North Macedonia,2011,86.24335
North Macedonia,2011,91.9158
North Macedonia,2011,89.48186
North Macedonia,2012,83.35721
North Macedonia,2012,90.93014
North Macedonia,2012,87.68325
North Macedonia,2013,85.888
North Macedonia,2013,89.94465
North Macedonia,2013,80.46894
North Macedonia,2014,77.55013
North Macedonia,2014,89.94465
North Macedonia,2014,84.65021
North Macedonia,2015,74.63133
North Macedonia,2015,89.94465
North Macedonia,2015,83.4224
North Macedonia,2016,89.94465
North Macedonia,2016,82.20748
North Macedonia,2016,71.71252
North Macedonia,2017,68.79371
North Macedonia,2017,81.00795
North Macedonia,2017,89.94465
United Kingdom of Great Britain and Northern Ireland,2000,99.96678
United Kingdom of Great Britain and Northern Ireland,2001,99.96678
United Kingdom of Great Britain and Northern Ireland,2002,99.96678
United Kingdom of Great Britain and Northern Ireland,2003,99.96678
United Kingdom of Great Britain and Northern Ireland,2004,99.96861
United Kingdom of Great Britain and Northern Ireland,2005,99.97044
United Kingdom of Great Britain and Northern Ireland,2006,99.97228
United Kingdom of Great Britain and Northern Ireland,2007,99.97411
United Kingdom of Great Britain and Northern Ireland,2008,99.97595
United Kingdom of Great Britain and Northern Ireland,2009,99.97778
United Kingdom of Great Britain and Northern Ireland,2010,99.97961
United Kingdom of Great Britain and Northern Ireland,2011,99.98144
United Kingdom of Great Britain and Northern Ireland,2012,99.98328
United Kingdom of Great Britain and Northern Ireland,2013,99.98511
United Kingdom of Great Britain and Northern Ireland,2014,99.98694
United Kingdom of Great Britain and Northern Ireland,2015,99.98878
United Kingdom of Great Britain and Northern Ireland,2016,99.98878
United Kingdom of Great Britain and Northern Ireland,2017,99.98878
Channel Islands,2009,91.975
Channel Islands,2010,91.975
Channel Islands,2011,91.975
Channel Islands,2012,91.975
Channel Islands,2013,91.975
Channel Islands,2014,91.975
Channel Islands,2015,91.975
Channel Islands,2016,91.975
Channel Islands,2017,91.975
Isle of Man,2009,97.20756
Isle of Man,2010,97.20756
Isle of Man,2011,97.20756
Isle of Man,2012,97.20756
Isle of Man,2013,97.20756
Isle of Man,2014,97.20756
Isle of Man,2015,97.20756
Isle of Man,2016,97.20756
Isle of Man,2017,97.20756
United Republic of Tanzania,2000,3.71065
United Republic of Tanzania,2001,3.76578
United Republic of Tanzania,2002,3.82091
United Republic of Tanzania,2003,3.87604
United Republic of Tanzania,2004,7.06441
United Republic of Tanzania,2005,10.34067
United Republic of Tanzania,2006,13.7048
United Republic of Tanzania,2007,17.15682
United Republic of Tanzania,2008,20.69672
United Republic of Tanzania,2009,24.3245
United Republic of Tanzania,2010,28.04016
United Republic of Tanzania,2011,31.84371
United Republic of Tanzania,2012,32.88961
United Republic of Tanzania,2013,33.30433
United Republic of Tanzania,2014,33.71905
United Republic of Tanzania,2015,34.13376
United Republic of Tanzania,2016,34.54848
United Republic of Tanzania,2017,34.9632
United States of America,2000,99.66609
United States of America,2001,99.66609
United States of America,2002,99.66609
United States of America,2003,99.66609
United States of America,2004,99.66609
United States of America,2005,98.94233
United States of America,2005,99.66609
United States of America,2006,99.66609
United States of America,2006,98.9471
United States of America,2007,99.66609
United States of America,2007,98.95185
United States of America,2008,99.66609
United States of America,2008,98.95657
United States of America,2009,99.66609
United States of America,2009,98.96126
United States of America,2010,98.96589
United States of America,2010,99.66609
United States of America,2011,98.97069
United States of America,2011,99.66609
United States of America,2012,99.66609
United States of America,2012,98.97557
United States of America,2013,99.66609
United States of America,2013,98.9806
United States of America,2014,99.66609
United States of America,2014,98.98573
United States of America,2015,99.66609
United States of America,2015,98.99098
United States of America,2016,99.66609
United States of America,2016,98.99631
United States of America,2017,99.66609
United States of America,2017,99.00178
Uruguay,2000,93.87448
Uruguay,2001,93.87448
Uruguay,2002,93.87448
Uruguay,2003,93.87448
Uruguay,2004,93.87448
Uruguay,2005,93.93106
Uruguay,2006,93.98765
Uruguay,2007,94.04423
Uruguay,2008,94.10081
Uruguay,2009,94.1574
Uruguay,2010,94.21398
Uruguay,2011,94.27057
Uruguay,2012,94.32715
Uruguay,2013,94.38374
Uruguay,2014,94.44032
Uruguay,2015,94.49691
Uruguay,2016,94.55349
Uruguay,2017,94.58874
Uzbekistan,2000,56.34099
Uzbekistan,2000,32.46013
Uzbekistan,2000,84.23323
Uzbekistan,2001,32.159
Uzbekistan,2001,84.35009
Uzbekistan,2001,56.48318
Uzbekistan,2002,56.62722
Uzbekistan,2002,31.85178
Uzbekistan,2002,84.46696
Uzbekistan,2003,31.53848
Uzbekistan,2003,84.58383
Uzbekistan,2003,56.77268
Uzbekistan,2004,56.91915
Uzbekistan,2004,31.2191
Uzbekistan,2004,84.70069
Uzbekistan,2005,84.81756
Uzbekistan,2005,57.06669
Uzbekistan,2005,30.89364
Uzbekistan,2006,57.21596
Uzbekistan,2006,84.93443
Uzbekistan,2006,30.5621
Uzbekistan,2007,30.22448
Uzbekistan,2007,85.05129
Uzbekistan,2007,57.3665
Uzbekistan,2008,85.16816
Uzbekistan,2008,29.88077
Uzbekistan,2008,57.51839
Uzbekistan,2009,85.28503
Uzbekistan,2009,30.05513
Uzbekistan,2009,57.93077
Uzbekistan,2010,58.34314
Uzbekistan,2010,85.4019
Uzbekistan,2010,30.22948
Uzbekistan,2011,30.40384
Uzbekistan,2011,58.59512
Uzbekistan,2011,85.51876
Uzbekistan,2012,30.57819
Uzbekistan,2012,58.68502
Uzbekistan,2012,85.63563
Uzbekistan,2013,30.75255
Uzbekistan,2013,85.7525
Uzbekistan,2013,58.77502
Uzbekistan,2014,58.83591
Uzbekistan,2014,85.86026
Uzbekistan,2014,30.87685
Uzbekistan,2015,58.85884
Uzbekistan,2015,30.94715
Uzbekistan,2015,85.94555
Uzbekistan,2016,31.01698
Uzbekistan,2016,58.88147
Uzbekistan,2016,86.03078
Uzbekistan,2017,31.08634
Uzbekistan,2017,86.11594
Uzbekistan,2017,58.90381
Samoa,2000,57.06663
Samoa,2001,57.06392
Samoa,2002,57.0677
Samoa,2003,57.07492
Samoa,2004,57.08208
Samoa,2005,57.2375
Samoa,2006,57.39097
Samoa,2007,57.54247
Samoa,2008,57.69206
Samoa,2009,57.83984
Samoa,2010,57.98583
Samoa,2011,58.13006
Samoa,2012,58.27252
Samoa,2013,58.41309
Samoa,2014,58.55179
Samoa,2015,58.68864
Samoa,2016,58.77221
Samoa,2017,58.82111
Zambia,2000,48.50162
Zambia,2001,48.3612
Zambia,2002,48.22012
Zambia,2003,48.07839
Zambia,2004,47.936
Zambia,2005,47.79295
Zambia,2006,47.64926
Zambia,2007,47.5049
Zambia,2008,47.3599
Zambia,2009,47.21424
Zambia,2010,47.06792
Zambia,2011,46.92095
Zambia,2012,46.77332
Zambia,2013,46.62504
Zambia,2014,46.47611
Zambia,2015,46.32652
Zambia,2016,46.17627
Zambia,2017,46.24515
